Date,City,Latitude,Longitude,Temperature (°C),Weather,Panel Type,Mount Type,Tilt (°),Panel Efficiency (%),Solar Irradiance (kWh/m²/day),Output Power (W),Estimated Daily Output (kWh)
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/12/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/13/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/14/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/15/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/16/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/17/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/18/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/19/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/20/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/21/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/22/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/23/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/24/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/25/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/26/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/27/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/28/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Rooftop,25,22,5.61,1.98,21.16
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Rooftop,25,18,5.61,1.62,21.16
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Rooftop,25,12,5.61,1.08,21.16
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Monocrystalline,Ground,15,22,5.35,1.88,20.21
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Polycrystalline,Ground,15,18,5.35,1.54,20.21
2/29/2024,Dammam,26.4207,50.0888,20,scattered clouds,Thin-Film,Ground,15,12,5.35,1.03,20.21
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/1/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/2/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/3/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/4/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/5/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/6/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/7/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/8/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/9/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/10/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/11/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/12/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/13/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/14/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/15/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/16/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/17/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/18/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/19/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/20/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
3/21/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Ground,15,12,6.1,1.17,23.46
3/22/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Rooftop,25,22,6.24,2.2,23.93
3/22/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Rooftop,25,18,6.24,1.8,23.93
3/22/2024,Dammam,26.4207,50.0888,25,sunny,Thin-Film,Rooftop,25,12,6.24,1.2,23.93
3/22/2024,Dammam,26.4207,50.0888,25,sunny,Monocrystalline,Ground,15,22,6.1,2.15,23.46
3/22/2024,Dammam,26.4207,50.0888,25,sunny,Polycrystalline,Ground,15,18,6.1,1.76,23.46
